"Web Search interest: ""foot exercise""+""foot exercises""+""feet exercise""+""feet exercises""+""exercises for feet""+""exercise for feet""+""exercises for foot""+""exercise for foot""",
United States; 2004 - present,
,
Interest over time,
Month,"foot exercise+""foot exercises""+""feet exercise""+""feet exercises""+""exercises for feet""+""exercise for feet""+""exercises for foot""+""exercise for foot"""
2004-01,0
2004-02,0
2004-03,0
2004-04,0
2004-05,0
2004-06,0
2004-07,0
2004-08,0
2004-09,0
2004-10,0
2004-11,0
2004-12,0
2005-01,0
2005-02,0
2005-03,0
2005-04,0
2005-05,0
2005-06,0
2005-07,0
2005-08,0
2005-09,0
2005-10,0
2005-11,0
2005-12,0
2006-01,0
2006-02,0
2006-03,0
2006-04,0
2006-05,0
2006-06,0
2006-07,0
2006-08,0
2006-09,0
2006-10,0
2006-11,0
2006-12,0
2007-01,0
2007-02,0
2007-03,91
2007-04,53
2007-05,53
2007-06,53
2007-07,53
2007-08,53
2007-09,48
2007-10,48
2007-11,45
2007-12,45
2008-01,45
2008-02,68
2008-03,49
2008-04,48
2008-05,57
2008-06,65
2008-07,44
2008-08,44
2008-09,58
2008-10,49
2008-11,41
2008-12,41
2009-01,43
2009-02,44
2009-03,45
2009-04,45
2009-05,45
2009-06,61
2009-07,64
2009-08,48
2009-09,39
2009-10,35
2009-11,35
2009-12,48
2010-01,32
2010-02,74
2010-03,100
2010-04,89
2010-05,62
2010-06,67
2010-07,40
2010-08,42
2010-09,65
2010-10,44
2010-11,56
2010-12,36
2011-01,49
2011-02,46
2011-03,63
2011-04,77
2011-05,65
2011-06,53
2011-07,79
2011-08,78
2011-09,80
2011-10,65
2011-11,55
2011-12,47
2012-01,75
2012-02,52
2012-03,73
2012-04,54
2012-05,44
2012-06,48
2012-07,79
2012-08,80
2012-09,85
2012-10,57
2012-11,50
2012-12,46
2013-01,55
2013-02,67
2013-03,69
2013-04,87
2013-05,69
2013-06,70
2013-07,73
2013-08,57
2013-09,64
2013-10,55
2013-11,50
2013-12,65
2014-01,68
2014-02,58
2014-03,85
2014-04,89
2014-05,69
2014-06,74
2014-07,75
2014-08,98
2014-09,79
2014-10,87
2014-11,66
2014-12,69
,
,
"Top subregions for ""foot exercise""+""foot exercises""+""feet exercise""+""feet exercises""+""exercises for feet""+""exercise for feet""+""exercises for foot""+""exercise for foot""",
Subregion,"foot exercise+""foot exercises""+""feet exercise""+""feet exercises""+""exercises for feet""+""exercise for feet""+""exercises for foot""+""exercise for foot"""
Illinois,100
Pennsylvania,98
New York,98
Florida,93
California,92
Texas,74
Alaska,0
Alabama,0
Arkansas,0
Arizona,0
Colorado,0
Connecticut,0
District of Columbia,0
Delaware,0
Georgia,0
Hawaii,0
Iowa,0
Idaho,0
Indiana,0
Kansas,0
Kentucky,0
Louisiana,0
Massachusetts,0
Maryland,0
Maine,0
Michigan,0
Minnesota,0
Missouri,0
Mississippi,0
Montana,0
North Carolina,0
North Dakota,0
Nebraska,0
New Hampshire,0
New Jersey,0
New Mexico,0
Nevada,0
Ohio,0
Oklahoma,0
Oregon,0
Rhode Island,0
South Carolina,0
South Dakota,0
Tennessee,0
Utah,0
Virginia,0
Vermont,0
Washington,0
Wisconsin,0
West Virginia,0
Wyoming,0
,
,
,
,
"Top cities for ""foot exercise""+""foot exercises""+""feet exercise""+""feet exercises""+""exercises for feet""+""exercise for feet""+""exercises for foot""+""exercise for foot""",
City,"foot exercise+""foot exercises""+""feet exercise""+""feet exercises""+""exercises for feet""+""exercise for feet""+""exercises for foot""+""exercise for foot"""
New York,100
,
,
,
"Top searches for ""foot exercise""+""foot exercises""+""feet exercise""+""feet exercises""+""exercises for feet""+""exercise for feet""+""exercises for foot""+""exercise for foot""",
drop foot exercises,100
flat feet exercises,75
,
,
,
"Rising searches for ""foot exercise""+""foot exercises""+""feet exercise""+""feet exercises""+""exercises for feet""+""exercise for feet""+""exercises for foot""+""exercise for foot""",
drop foot exercises,Breakout
flat feet exercises,Breakout
